District_code,District_name,Week,Learning_Modality,Operational_Schools,Student_Count,City,State,ZIP_Code
2625140,New Buffalo Area Schools,2022 Dec 04 12:00:00 AM,In Person,3,579,NEW BUFFALO,MI,49117
2625230,New Haven Community Schools,2022 Dec 04 12:00:00 AM,In Person,4,"1,304",NEW HAVEN,MI,48048
2625320,Newaygo Public School District,2022 Dec 04 12:00:00 AM,In Person,3,"1,596",NEWAYGO,MI,49337
2625400,NICE Community School District,2022 Dec 04 12:00:00 AM,In Person,2,"1,161",Ishpeming,MI,49849
2625560,Niles Community Schools,2022 Dec 04 12:00:00 AM,In Person,11,"3,569",NILES,MI,49120
2625650,North Adams-Jerome Public Schools,2022 Dec 04 12:00:00 AM,In Person,2,294,NORTH ADAMS,MI,49262
2625680,North Branch Area Schools,2022 Dec 04 12:00:00 AM,In Person,4,"2,389",NORTH BRANCH,MI,48461
2625740,Grosse Pointe Public Schools,2022 Dec 04 12:00:00 AM,In Person,12,"7,451",GROSSE POINTE,MI,48230
2625800,North Muskegon Public Schools,2022 Dec 04 12:00:00 AM,In Person,3,"1,035",MUSKEGON,MI,49445
2625950,Northview Public Schools,2022 Dec 04 12:00:00 AM,In Person,8,"3,358",GRAND RAPIDS,MI,49525
2625980,Northville Public Schools,2022 Dec 04 12:00:00 AM,In Person,10,"7,347",NORTHVILLE,MI,48167
2626010,Northwest Community Schools,2022 Dec 04 12:00:00 AM,In Person,5,"3,620",Jackson,MI,49201
2626040,Norway-Vulcan Area Schools,2022 Dec 04 12:00:00 AM,In Person,3,648,NORWAY,MI,49870
2626130,Novi Community School District,2022 Dec 04 12:00:00 AM,In Person,10,"6,685",NOVI,MI,48374
2626190,Oak Park School District of the City of,2022 Dec 04 12:00:00 AM,In Person,8,"4,429",OAK PARK,MI,48237
2626280,Okemos Public Schools,2022 Dec 04 12:00:00 AM,In Person,7,"4,610",OKEMOS,MI,48864
2626400,Onaway Area Community School District,2022 Dec 04 12:00:00 AM,In Person,3,569,ONAWAY,MI,49765
2626430,Oneida Township S/D #3,2022 Dec 04 12:00:00 AM,In Person,1,22,GRAND LEDGE,MI,48837
2633840,Three Rivers Community Schools,2022 Dec 04 12:00:00 AM,In Person,6,"2,535",THREE RIVERS,MI,49093
2633870,Traverse City Area Public Schools,2022 Dec 04 12:00:00 AM,In Person,16,"9,486",TRAVERSE CITY,MI,49686
2633900,Trenton Public Schools,2022 Dec 04 12:00:00 AM,In Person,4,"2,523",TRENTON,MI,48183
2633930,Tri County Area Schools,2022 Dec 04 12:00:00 AM,In Person,4,"1,837",SAND LAKE,MI,49343
2634260,Troy School District,2022 Dec 04 12:00:00 AM,In Person,21,"13,140",TROY,MI,48098
2634380,Ubly Community Schools,2022 Dec 04 12:00:00 AM,In Person,2,628,UBLY,MI,48475
2634470,Utica Community Schools,2022 Dec 04 12:00:00 AM,In Person,38,"26,632",STERLING HEIGHTS,MI,48312
2634560,Van Buren Public Schools,2022 Dec 04 12:00:00 AM,In Person,8,"4,548",BELLEVILLE,MI,48111
2634620,Vanderbilt Area Schools,2022 Dec 04 12:00:00 AM,In Person,1,81,VANDERBILT,MI,49795
2634650,Vandercook Lake Public Schools,2022 Dec 04 12:00:00 AM,In Person,3,843,JACKSON,MI,49203
2634680,Van Dyke Public Schools,2022 Dec 04 12:00:00 AM,In Person,6,"2,277",WARREN,MI,48089
2634920,Vestaburg Community Schools,2022 Dec 04 12:00:00 AM,In Person,3,806,VESTABURG,MI,48891
2634950,Vicksburg Community Schools,2022 Dec 04 12:00:00 AM,In Person,6,"2,643",VICKSBURG,MI,49097
2635010,Wakefield-Marenisco School District,2022 Dec 04 12:00:00 AM,In Person,1,279,WAKEFIELD,MI,49968
2635040,Waldron Area Schools,2022 Dec 04 12:00:00 AM,In Person,1,218,WALDRON,MI,49288
2635130,Walkerville Public Schools,2022 Dec 04 12:00:00 AM,In Person,1,266,WALKERVILLE,MI,49459
2635160,Walled Lake Consolidated Schools,2022 Dec 04 12:00:00 AM,In Person,20,"13,360",WALLED LAKE,MI,48390
2635190,Warren Consolidated Schools,2022 Dec 04 12:00:00 AM,In Person,23,"13,452",WARREN,MI,48093
2635220,Warren Woods Public Schools,2022 Dec 04 12:00:00 AM,In Person,8,"3,233",WARREN,MI,48089
2635310,Waterford School District,2022 Dec 04 12:00:00 AM,In Person,17,"8,160",WATERFORD,MI,48328
2700213,WATERSHED HIGH SCHOOL,2022 Dec 04 12:00:00 AM,In Person,1,52,RICHFIELD,MN,55423
2700214,New Century Academy,2022 Dec 04 12:00:00 AM,In Person,1,133,HUTCHINSON,MN,55350
2700218,CROSSLAKE COMMUNITY CHARTER SCHOOL,2022 Dec 04 12:00:00 AM,In Person,2,283,CROSSLAKE,MN,56442
2700220,AURORA CHARTER SCHOOL,2022 Dec 04 12:00:00 AM,In Person,2,417,MINNEAPOLIS,MN,55404
2700225,SCHOOLCRAFT LEARNING COMMUNITY CHTR,2022 Dec 04 12:00:00 AM,In Person,1,198,BEMIDJI,MN,56601
2700231,JACKSON COUNTY CENTRAL SCHOOL DIST.,2022 Dec 04 12:00:00 AM,In Person,4,"1,181",JACKSON,MN,56143
2700240,PRAIRIE SEEDS ACADEMY,2022 Dec 04 12:00:00 AM,In Person,3,776,BROOKLYN PARK,MN,55428
2700241,TEAM ACADEMY,2022 Dec 04 12:00:00 AM,In Person,1,120,WASECA,MN,56093
2700246,TWIN CITIES ACADEMY,2022 Dec 04 12:00:00 AM,In Person,1,620,SAINT PAUL,MN,55106
2700247,ROCHESTER MATH AND SCIENCE ACADEMY,2022 Dec 04 12:00:00 AM,In Person,1,411,ROCHESTER,MN,55902
2700252,Stride Academy Charter School,2022 Dec 04 12:00:00 AM,In Person,1,461,SAINT CLOUD,MN,56301
2700253,NEW MILLENNIUM ACADEMY CHARTER SCH,2022 Dec 04 12:00:00 AM,In Person,1,778,BROOKLYN CENTER,MN,55429
2700254,GREEN ISLE COMMUNITY SCHOOL,2022 Dec 04 12:00:00 AM,In Person,1,59,GREEN ISLE,MN,55338
2700255,BIRCH GROVE COMMUNITY SCHOOL,2022 Dec 04 12:00:00 AM,In Person,1,25,TOFTE,MN,55615
2700262,Twin Cities German Immersion Chtr,2022 Dec 04 12:00:00 AM,In Person,1,584,SAINT PAUL,MN,55103
2700263,Midway Star Academy,2022 Dec 04 12:00:00 AM,In Person,1,240,SAINT PAUL,MN,55108
2700273,LOVEWORKS ACADEMY FOR ARTS,2022 Dec 04 12:00:00 AM,In Person,1,143,MINNEAPOLIS,MN,55403
2700275,NAYTAHWAUSH COMMUNITY SCHOOL,2022 Dec 04 12:00:00 AM,In Person,1,123,NAYTAHWAUSH,MN,56566
2700277,NEW DISCOVERIES MONTESSORI ACADEMY,2022 Dec 04 12:00:00 AM,In Person,1,237,HUTCHINSON,MN,55350
2700278,SOUTHSIDE FAMILY CHARTER SCHOOL,2022 Dec 04 12:00:00 AM,In Person,1,122,MINNEAPOLIS,MN,55419
2704050,BELLE PLAINE PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,6,"1,622",BELLE PLAINE,MN,56011
2704440,BEMIDJI PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,16,"5,290",BEMIDJI,MN,56601
2704470,BENSON PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,4,848,BENSON,MN,56215
2705430,BERTHA-HEWITT PUBLIC SCHOOL DIST.,2022 Dec 04 12:00:00 AM,In Person,2,507,BERTHA,MN,56437
2705790,BLOOMINGTON PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,22,"10,592",BLOOMINGTON,MN,55431
2706060,BRAHAM PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,2,772,BRAHAM,MN,55006
2706090,BRAINERD PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,12,"6,782",BRAINERD,MN,56401
2706150,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,4,636,BRECKENRIDGE,MN,56520
2706240,BROOKLYN CENTER SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,11,"2,350",BROOKLYN CENTER,MN,55430
2706300,BROWERVILLE PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,2,545,BROWERVILLE,MN,56438
2707110,Browns Valley Public School Dist,2022 Dec 04 12:00:00 AM,In Person,2,191,BROWNS VALLEY,MN,56219
2707200,BUFFALO-HANOVER-MONTROSE PUBLIC SCH,2022 Dec 04 12:00:00 AM,In Person,11,"5,832",BUFFALO,MN,55313
2707290,BURNSVILLE PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,18,"8,603",BURNSVILLE,MN,55337
2707320,BUTTERFIELD PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,2,222,BUTTERFIELD,MN,56120
2707350,BYRON PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,4,"2,215",BYRON,MN,55920
2707380,CALEDONIA PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,3,720,CALEDONIA,MN,55921
2707410,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,2022 Dec 04 12:00:00 AM,In Person,15,"5,064",CAMBRIDGE,MN,55008
2707450,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,2022 Dec 04 12:00:00 AM,In Person,2,134,CAMPBELL,MN,56522
2707470,CANBY PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,2,588,CANBY,MN,56220
2707500,CANNON FALLS PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,2,"1,162",CANNON FALLS,MN,55009
2718330,LUVERNE PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,5,"1,231",LUVERNE,MN,56156
2718360,LYLE PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,2,303,LYLE,MN,55953
2718540,MABEL-CANTON PUBLIC SCHOOL DIST.,2022 Dec 04 12:00:00 AM,In Person,2,291,MABEL,MN,55954
2718660,MAHNOMEN PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,3,683,MAHNOMEN,MN,56557
2718750,MAHTOMEDI PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,6,"3,338",MAHTOMEDI,MN,55115
2718780,MANKATO PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,23,"9,021",MANKATO,MN,56001
2718920,GRYGLA PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,2,144,GRYGLA,MN,56727
2718940,MARSHALL PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,7,"2,640",MARSHALL,MN,56258
2718960,MARTIN COUNTY WEST SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,4,675,SHERBURN,MN,56171
2719170,MCGREGOR PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,3,491,MCGREGOR,MN,55760
2719320,MEDFORD PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,2,929,MEDFORD,MN,55049
2720550,MELROSE PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,3,"1,316",MELROSE,MN,56352
2720670,MILACA PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,4,"1,790",MILACA,MN,56353
2721210,MILROY PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,1,43,MILROY,MN,56263
2721240,Minneapolis Public School District,2022 Dec 04 12:00:00 AM,In Person,96,"34,612",MINNEAPOLIS,MN,55411
2721320,MONTEVIDEO PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,4,"1,408",MONTEVIDEO,MN,56265
2721390,MONTICELLO PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,8,"4,201",MONTICELLO,MN,55362
2721420,MOORHEAD PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,13,"7,189",MOORHEAD,MN,56560
2721450,MOOSE LAKE PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,2,624,MOOSE LAKE,MN,55767
2721480,MORA PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,4,"1,664",MORA,MN,55051
2741910,Watertown-Mayer Public School Dist,2022 Dec 04 12:00:00 AM,In Person,5,"1,572",WATERTOWN,MN,55388
2742120,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,2022 Dec 04 12:00:00 AM,In Person,5,720,WAUBUN,MN,56589
2742160,WAYZATA PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,19,"12,207",WAYZATA,MN,55391
2742270,West St. Paul-Mendota Heights-Eagan,2022 Dec 04 12:00:00 AM,In Person,12,"5,338",MENDOTA HEIGHTS,MN,55118
2742330,WHEATON AREA PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,2,372,WHEATON,MN,56296
2742360,WHITE BEAR LAKE SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,22,"8,889",WHITE BEAR LAKE,MN,55110
2742720,WILLMAR PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,12,"4,491",WILLMAR,MN,56201
2742750,WILLOW RIVER PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,2,444,WILLOW RIVER,MN,55795
2744070,WINONA AREA PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,7,"2,799",WINONA,MN,55987
2744160,WORTHINGTON PUBLIC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,7,"4,024",WORTHINGTON,MN,56187
2745735,ZUMBROTA-MAZEPPA SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,4,"1,248",MAZEPPA,MN,55956
2791446,TRI-COUNTY SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,2,203,KARLSTAD,MN,56732
2791447,KITTSON CENTRAL SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,2,236,HALLOCK,MN,56728
2791449,WIN-E-MAC SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,2,478,ERSKINE,MN,56535
2791450,MESABI EAST SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,2,972,AURORA,MN,55705
2791451,JANESVILLE-WALDORF-PEMBERTON,2022 Dec 04 12:00:00 AM,In Person,2,679,JANESVILLE,MN,56048
2800185,WEST BOLIVAR CONS SCHOOL DIST,2022 Dec 04 12:00:00 AM,In Person,4,"1,110",ROSEDALE,MS,38769
2800186,NORTH BOLIVAR CONS SCHOOL DIST,2022 Dec 04 12:00:00 AM,In Person,3,920,MOUND BAYOU,MS,38762
2800187,SUNFLOWER CTY CONS SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,15,"3,455",INDIANOLA,MS,38751
2800189,STARKVILLE- OKTIBBEHA CONS DIST,2022 Dec 04 12:00:00 AM,In Person,9,"5,061",Starkville,MS,39759
2803870,RICHTON SCHOOL DIST,2022 Dec 04 12:00:00 AM,In Person,2,641,Richton,MS,39476
2803900,SCOTT CO SCHOOL DIST,2022 Dec 04 12:00:00 AM,In Person,9,"4,012",FOREST,MS,39074
2803930,SENATOBIA MUNICIPAL SCHOOL DIST,2022 Dec 04 12:00:00 AM,In Person,4,"1,649",Senatobia,MS,38668
2803990,SIMPSON CO SCHOOL DIST,2022 Dec 04 12:00:00 AM,In Person,9,"3,540",Mendenhall,MS,39114
2804020,SMITH CO SCHOOL DIST,2022 Dec 04 12:00:00 AM,In Person,6,"2,616",Raleigh,MS,39153
2804050,SOUTH PANOLA SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,6,"4,337",Batesville,MS,38606
2804080,SOUTH PIKE SCHOOL DIST,2022 Dec 04 12:00:00 AM,In Person,7,"1,726",Magnolia,MS,39652
2804110,SOUTH TIPPAH SCHOOL DIST,2022 Dec 04 12:00:00 AM,In Person,6,"2,660",Ripley,MS,38663
2804170,STONE CO SCHOOL DIST,2022 Dec 04 12:00:00 AM,In Person,4,"2,544",Wiggins,MS,39577
2804230,TATE CO SCHOOL DIST,2022 Dec 04 12:00:00 AM,In Person,7,"2,264",Coldwater,MS,38618
2804260,TISHOMINGO CO SP MUN SCH DIST,2022 Dec 04 12:00:00 AM,In Person,8,"2,984",Iuka,MS,38852
2804290,TUNICA COUNTY SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,7,"1,883",Tunica,MS,38676
2804320,TUPELO PUBLIC SCHOOL DIST,2022 Dec 04 12:00:00 AM,In Person,14,"7,002",Tupelo,MS,38804
2804380,UNION PUBLIC SCHOOL DIST,2022 Dec 04 12:00:00 AM,In Person,3,987,UNION,MS,39365
2804440,WALTHALL CO SCHOOL DIST,2022 Dec 04 12:00:00 AM,In Person,6,"1,812",Tylertown,MS,39667
2804470,VICKSBURG WARREN SCHOOL DIST,2022 Dec 04 12:00:00 AM,In Person,16,"7,556",Vicksburg,MS,39180
2804500,WATER VALLEY SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,2,"1,040",Water Valley,MS,38965
2804530,WAYNE CO SCHOOL DIST,2022 Dec 04 12:00:00 AM,In Person,8,"3,340",Waynesboro,MS,39367
2804650,WEST TALLAHATCHIE SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,3,652,Sumner,MS,38957
2804680,WESTERN LINE SCHOOL DISTRICT,2022 Dec 04 12:00:00 AM,In Person,4,"1,928",AVON,MS,38723
2908730,CHILHOWEE R-IV,2022 Dec 04 12:00:00 AM,In Person,2,176,Chilhowee,MO,64733
2909120,CLARKTON C-4,2022 Dec 04 12:00:00 AM,In Person,2,357,CLARKTON,MO,63837
2909720,CLAYTON,2022 Dec 04 12:00:00 AM,In Person,6,"2,609",CLAYTON,MO,63105
2909750,CLEARWATER R-I,2022 Dec 04 12:00:00 AM,In Person,3,955,PIEDMONT,MO,63957
2909780,CLEVER R-V,2022 Dec 04 12:00:00 AM,In Person,2,"1,260",CLEVER,MO,65631
2909810,CLIMAX SPRINGS R-IV,2022 Dec 04 12:00:00 AM,In Person,2,194,CLIMAX SPRINGS,MO,65324
2909860,CLINTON,2022 Dec 04 12:00:00 AM,In Person,6,"1,733",CLINTON,MO,64735
2909900,COLE CAMP R-I,2022 Dec 04 12:00:00 AM,In Person,4,714,COLE CAMP,MO,65325
2910080,CONCORDIA R-II,2022 Dec 04 12:00:00 AM,In Person,2,427,CONCORDIA,MO,64020
2910140,COOTER R-IV,2022 Dec 04 12:00:00 AM,In Person,2,214,Cooter,MO,63839
2910200,COUCH R-I,2022 Dec 04 12:00:00 AM,Hybrid,2,185,MYRTLE,MO,65778
2910230,COWGILL R-VI,2022 Dec 04 12:00:00 AM,In Person,1,51,COWGILL,MO,64637
2910260,CRAIG R-III,2022 Dec 04 12:00:00 AM,In Person,2,45,CRAIG,MO,64437
2910350,CROCKER R-II,2022 Dec 04 12:00:00 AM,In Person,2,575,CROCKER,MO,65452
2910380,CRYSTAL CITY 47,2022 Dec 04 12:00:00 AM,In Person,2,530,CRYSTAL CITY,MO,63019
2910410,CRAWFORD CO. R-II,2022 Dec 04 12:00:00 AM,In Person,3,"1,319",CUBA,MO,65453
2910440,DADEVILLE R-II,2022 Dec 04 12:00:00 AM,In Person,2,171,DADEVILLE,MO,65635
2910470,DAVIS R-XII,2022 Dec 04 12:00:00 AM,In Person,1,44,CLINTON,MO,64735
2910500,DESOTO 73,2022 Dec 04 12:00:00 AM,In Person,5,"2,770",DESOTO,MO,63020
2910520,LAKELAND R-III,2022 Dec 04 12:00:00 AM,In Person,2,430,DEEPWATER,MO,64740
2915390,HURLEY R-I,2022 Dec 04 12:00:00 AM,In Person,2,209,HURLEY,MO,65675
2915420,IBERIA R-V,2022 Dec 04 12:00:00 AM,In Person,2,701,IBERIA,MO,65486
2915450,SCOTT CITY R-I,2022 Dec 04 12:00:00 AM,In Person,3,847,SCOTT CITY,MO,63780
2915480,INDEPENDENCE 30,2022 Dec 04 12:00:00 AM,In Person,31,"14,711",INDEPENDENCE,MO,64050
2915510,IRON CO. C-4,2022 Dec 04 12:00:00 AM,In Person,2,350,VIBURNUM,MO,65566
2915600,JACKSON R-II,2022 Dec 04 12:00:00 AM,In Person,10,"5,430",JACKSON,MO,63755
2915630,NORTH DAVIESS R-III,2022 Dec 04 12:00:00 AM,In Person,2,62,JAMESON,MO,64647
2915660,JAMESTOWN C-1,2022 Dec 04 12:00:00 AM,In Person,2,198,Jamestown,MO,65046
2916140,JASPER CO. R-V,2022 Dec 04 12:00:00 AM,In Person,2,471,Jasper,MO,64755
2916190,JEFFERSON CITY,2022 Dec 04 12:00:00 AM,In Person,18,"8,998",JEFFERSON CITY,MO,65101
2916200,JEFFERSON C-123,2022 Dec 04 12:00:00 AM,In Person,2,139,CONCEPTION JCT,MO,64434
2916290,JENNINGS,2022 Dec 04 12:00:00 AM,In Person,7,"2,509",JENNINGS,MO,63136
2916350,JOPLIN SCHOOLS,2022 Dec 04 12:00:00 AM,In Person,17,"7,817",JOPLIN,MO,64804
2916400,KANSAS CITY 33,2022 Dec 04 12:00:00 AM,In Person,35,"15,147",KANSAS CITY,MO,64109
2916450,KEARNEY R-I,2022 Dec 04 12:00:00 AM,In Person,9,"3,580",KEARNEY,MO,64060
2916530,KEYTESVILLE R-III,2022 Dec 04 12:00:00 AM,In Person,2,134,KEYTESVILLE,MO,65261
2916590,KING CITY R-I,2022 Dec 04 12:00:00 AM,In Person,2,334,KING CITY,MO,64463
2916620,KINGSTON 42,2022 Dec 04 12:00:00 AM,In Person,1,34,KINGSTON,MO,64650
2916660,KINGSVILLE R-I,2022 Dec 04 12:00:00 AM,In Person,2,249,KINGSVILLE,MO,64061
2916710,KIRBYVILLE R-VI,2022 Dec 04 12:00:00 AM,In Person,2,220,KIRBYVILLE,MO,65679
2923160,ORCHARD FARM R-V,2022 Dec 04 12:00:00 AM,In Person,5,"2,132",Saint Charles,MO,63301
2923190,SOUTH HOLT CO. R-I,2022 Dec 04 12:00:00 AM,In Person,2,269,OREGON,MO,64473
2923220,ORRICK R-XI,2022 Dec 04 12:00:00 AM,In Person,2,280,ORRICK,MO,64077
2923250,OSBORN R-O,2022 Dec 04 12:00:00 AM,In Person,2,111,OSBORN,MO,64474
2923270,OSCEOLA,2022 Dec 04 12:00:00 AM,In Person,2,529,Osceola,MO,64776
2923340,GASCONADE CO. R-II,2022 Dec 04 12:00:00 AM,In Person,4,"1,852",OWENSVILLE,MO,65066
2923370,THORNFIELD R-I,2022 Dec 04 12:00:00 AM,In Person,1,38,THORNFIELD,MO,65762
2923400,LUTIE R-VI,2022 Dec 04 12:00:00 AM,In Person,2,127,THEODOSIA,MO,65761
2923430,OZARK R-VI,2022 Dec 04 12:00:00 AM,In Person,8,"5,913",OZARK,MO,65721
2923460,MERAMEC VALLEY R-III,2022 Dec 04 12:00:00 AM,In Person,9,"3,079",PACIFIC,MO,63069
2923490,PALMYRA R-I,2022 Dec 04 12:00:00 AM,In Person,3,"1,123",PALMYRA,MO,63461
2923550,PARK HILL,2022 Dec 04 12:00:00 AM,In Person,20,"12,138",KANSAS CITY,MO,64153
2923580,PARKWAY C-2,2022 Dec 04 12:00:00 AM,In Person,28,"17,864",CHESTERFIELD,MO,63017
2923670,PATTONSBURG R-II,2022 Dec 04 12:00:00 AM,In Person,2,215,PATTONSBURG,MO,64670
2923700,PATTONVILLE R-III,2022 Dec 04 12:00:00 AM,In Person,11,"6,213",ST ANN,MO,63074
2923730,RAYMORE-PECULIAR R-II,2022 Dec 04 12:00:00 AM,In Person,11,"6,460",PECULIAR,MO,64078
2923760,NORTH PEMISCOT CO. R-I,2022 Dec 04 12:00:00 AM,In Person,2,215,WARDELL,MO,63879
2923790,PEMISCOT CO. R-III,2022 Dec 04 12:00:00 AM,In Person,1,127,Caruthersville,MO,63830
2924690,PETTIS CO. R-XII,2022 Dec 04 12:00:00 AM,In Person,1,155,SEDALIA,MO,65301
2925140,PIKE CO. R-III,2022 Dec 04 12:00:00 AM,In Person,3,431,CLARKSVILLE,MO,63336
2930390,TRI-COUNTY R-VII,2022 Dec 04 12:00:00 AM,In Person,2,188,Jamesport,MO,64648
2930420,EAST NEWTON CO. R-VI,2022 Dec 04 12:00:00 AM,In Person,3,"1,356",GRANBY,MO,64844
2930450,TROY R-III,2022 Dec 04 12:00:00 AM,In Person,11,"6,565",TROY,MO,63379
2930510,MILLER CO. R-III,2022 Dec 04 12:00:00 AM,In Person,2,208,TUSCUMBIA,MO,65082
2930570,UNION R-XI,2022 Dec 04 12:00:00 AM,In Person,4,"3,273",UNION,MO,63084
2930600,UNION STAR R-II,2022 Dec 04 12:00:00 AM,In Person,2,144,UNION STAR,MO,64494
2930660,UNIVERSITY CITY,2022 Dec 04 12:00:00 AM,In Person,7,"2,640",UNIVERSITY CITY,MO,63130
2930690,VALLEY PARK,2022 Dec 04 12:00:00 AM,In Person,3,944,VALLEY PARK,MO,63088
2930750,VAN BUREN R-I,2022 Dec 04 12:00:00 AM,In Person,2,498,VAN BUREN,MO,63965
2930810,VERONA R-VII,2022 Dec 04 12:00:00 AM,In Person,2,377,VERONA,MO,65769
2930870,MARIES CO. R-I,2022 Dec 04 12:00:00 AM,In Person,3,447,VIENNA,MO,65582
2930900,WEST NODAWAY CO. R-I,2022 Dec 04 12:00:00 AM,In Person,2,254,BURLINGTON JCT,MO,64428
2931020,WARRENSBURG R-VI,2022 Dec 04 12:00:00 AM,In Person,8,"3,473",WARRENSBURG,MO,64093
2931050,WARREN CO. R-III,2022 Dec 04 12:00:00 AM,In Person,6,"3,110",WARRENTON,MO,63383
2931070,WARSAW R-IX,2022 Dec 04 12:00:00 AM,In Person,4,"1,281",WARSAW,MO,65355
2931110,WASHINGTON,2022 Dec 04 12:00:00 AM,In Person,11,"4,053",WASHINGTON,MO,63090
2931140,KINGSTON K-14,2022 Dec 04 12:00:00 AM,In Person,4,874,CADET,MO,63630
2931230,RICHWOODS R-VII,2022 Dec 04 12:00:00 AM,In Person,1,158,RICHWOODS,MO,63071
2931440,WAYNESVILLE R-VI,2022 Dec 04 12:00:00 AM,In Person,10,"6,151",WAYNESVILLE,MO,65583
2931460,WEAUBLEAU R-III,2022 Dec 04 12:00:00 AM,In Person,2,361,WEAUBLEAU,MO,65774
3006840,Clancy Elem,2022 Dec 04 12:00:00 AM,In Person,2,340,Clancy,MT,59634
3006870,Clinton Elem,2022 Dec 04 12:00:00 AM,In Person,2,196,Clinton,MT,59825
3007050,Colstrip Elem,2022 Dec 04 12:00:00 AM,In Person,2,417,Colstrip,MT,59323
3007110,Columbia Falls Elem,2022 Dec 04 12:00:00 AM,In Person,3,"1,491",Columbia Falls,MT,59912
3007140,Columbia Falls H S,2022 Dec 04 12:00:00 AM,In Person,1,658,Columbia Falls,MT,59912
3007200,Columbus H S,2022 Dec 04 12:00:00 AM,In Person,1,213,Columbus,MT,59019
3007410,Corvallis K-12 Schools,2022 Dec 04 12:00:00 AM,In Person,4,"1,437",Corvallis,MT,59828
3008010,S Y Elem,2022 Dec 04 12:00:00 AM,In Person,1,6,Miles City,MT,59301
3008130,Custer K-12 Schools,2022 Dec 04 12:00:00 AM,In Person,3,85,Custer,MT,59024
3008280,Darby K-12 Schools,2022 Dec 04 12:00:00 AM,In Person,3,329,Darby,MT,59829
